input1,input2,target
-0.780727,0.134066,-0.104669
0.856672,-0.890426,-0.762803
-0.156891,0.415071,-0.0651211
-0.0746243,0.612992,-0.0457441
-0.640709,0.919188,-0.588933
-0.229675,-0.316861,0.0727749
0.749212,0.127734,0.0956998
0.0328887,0.453956,0.01493
0.159668,-0.674969,-0.107771
0.348395,-0.733062,-0.255395
0.611715,0.979473,0.599159
-0.245225,-0.110488,0.0270944
-0.907133,-0.972534,0.882217
0.842839,-0.742752,-0.62602
-0.108443,0.630709,-0.0683957
0.778638,0.0387954,0.0302075
0.130065,0.339368,0.0441399
0.922765,0.20534,0.18948
0.118951,-0.970932,-0.115493
-0.838101,0.154343,-0.129355
0.872481,0.733383,0.639862
0.965158,0.0556681,0.0537285
0.575862,0.680801,0.392047
0.296063,-0.3225,-0.0954805
-0.0600431,0.715834,-0.0429809
-0.402904,0.847486,-0.341456
-0.540387,0.499033,-0.269671
0.261118,0.499199,0.13035
-0.125305,0.865282,-0.108424
0.264944,-0.423408,-0.11218
0.27691,-0.426369,-0.118066
-0.412735,-0.200803,0.0828785
0.704861,0.000595754,0.000419924
0.357802,-0.216065,-0.0773082
-0.472789,0.90928,-0.429898
0.207162,0.867903,0.179797
-0.593174,-0.706212,0.418906
0.711646,0.361834,0.257498
-0.626843,-0.461281,0.289151
0.601328,-0.0922628,-0.0554802
0.341081,-0.363296,-0.123913
-0.23754,0.981425,-0.233128
-0.504766,0.0129128,-0.00651792
0.688805,-0.521554,-0.359249
-0.169572,0.230183,-0.0390326
-0.0376237,-0.0809955,0.00304735
-0.274981,0.173293,-0.0476521
0.248745,0.306579,0.0762601
-0.859264,0.262068,-0.225186
0.906474,0.0819725,0.0743059
0.430534,0.113465,0.0488504
0.709481,0.859166,0.609562
-0.63156,-0.12628,0.0797534
-0.215236,-0.18957,0.0408022
-0.748952,0.627231,-0.469766
-0.928468,0.0564532,-0.052415
0.323757,-0.585061,-0.189418
0.8117,0.677098,0.549601
-0.0578325,-0.177702,0.010277
-0.526864,0.459986,-0.24235
-0.736512,0.360476,-0.265495
0.684914,-0.543057,-0.371947
0.732855,-0.933354,-0.684013
0.825575,-0.763276,-0.630141
0.291518,-0.499835,-0.145711
0.673105,0.0246007,0.0165589
-0.729518,0.141983,-0.103579
-0.184235,0.322896,-0.0594886
0.763807,-0.181222,-0.138418
-0.420239,-0.97097,0.408039
0.149678,-0.19545,-0.0292546
-0.250702,-0.634129,0.158977
-0.139889,0.968884,-0.135536
-0.404492,0.199409,-0.0806592
0.552974,0.498316,0.275555
-0.342451,0.22172,-0.0759284
0.742529,-0.969105,-0.719589
-0.128531,-0.551453,0.070879
-0.222735,-0.168021,0.0374242
0.493342,-0.812356,-0.400769
0.0251678,0.12839,0.00323128
-0.0116848,0.463747,-0.00541878
-0.232417,0.889934,-0.206836
-0.0363931,0.142428,-0.00518339
0.651062,-0.449528,-0.29267
-0.849596,0.415568,-0.353065
-0.0339763,0.793008,-0.0269435
0.96536,-0.201781,-0.194792
-0.169122,-0.184075,0.0311311
-0.350892,0.563374,-0.197683
0.517992,-0.0427102,-0.0221235
-0.910678,-0.380881,0.34686
-0.415394,0.622174,-0.258447
-0.824849,0.611351,-0.504272
0.338367,0.464883,0.157301
-0.135574,0.359452,-0.0487322
0.218058,0.53796,0.117307
-0.10646,-0.0543487,0.00578598
0.287152,-0.783845,-0.225083
-0.127511,0.943902,-0.120358
-0.924895,-0.367991,0.340353
-0.37178,0.266928,-0.0992387
-0.788399,0.257088,-0.202688
-0.80992,-0.810093,0.65611
0.456367,-0.35173,-0.160518
0.954846,-0.925294,-0.883513
-0.109787,-0.773728,0.084945
-0.297242,0.996445,-0.296185
0.777685,-0.903351,-0.702523
0.126512,0.295645,0.0374025
-0.580931,-0.709789,0.412338
0.808762,0.937633,0.758322
0.983786,0.579524,0.570127
0.327004,-0.30854,-0.100894
-0.657203,-0.842039,0.553391
0.386595,0.569447,0.220145
0.652907,0.82753,0.5403
0.759859,0.999483,0.759466
-0.511872,0.526615,-0.26956
0.172919,-0.47751,-0.0825705
0.963811,0.795796,0.766997
-0.742969,-0.947683,0.704099
0.376662,0.208261,0.078444
0.871631,-0.531989,-0.463699
-0.831224,-0.481569,0.400292
-0.962145,-0.928214,0.893077
0.829716,-0.295967,-0.245568
-0.178382,-0.963257,0.171828
-0.458956,0.609452,-0.279712
0.230982,0.507561,0.117237
-0.105573,-0.380542,0.0401747
-0.0343798,-0.353858,0.0121656
0.677942,-0.404653,-0.274331
0.319527,-0.726036,-0.231988
0.373733,0.826599,0.308927
0.217166,0.119711,0.0259971
0.922237,0.254793,0.23498
-0.480899,-0.415218,0.199678
0.410613,0.470873,0.193347
-0.393008,-0.309312,0.121562
0.982113,-0.796095,-0.781855
-0.19071,-0.875105,0.166891
0.642157,-0.815308,-0.523556
0.348015,-0.887033,-0.308701
0.34571,0.686074,0.237183
-0.202357,0.044253,-0.0089549
-0.196917,-0.399022,0.0785741
0.606527,-0.455995,-0.276573
0.445887,-0.587606,-0.262006
-0.500292,-0.327078,0.163634
0.178313,-0.0911554,-0.0162542
0.49029,-0.572865,-0.28087
-0.978655,0.553115,-0.541309
0.643299,-0.88104,-0.566772
0.221815,-0.243586,-0.0540311
0.587791,0.748829,0.440155
0.702008,0.554408,0.389199
-0.461896,0.623779,-0.288121
0.0669569,-0.894487,-0.0598921
-0.0861223,0.884316,-0.0761593
0.775719,-0.795471,-0.617062
0.488253,0.611586,0.298609
-0.457224,-0.0567829,0.0259625
0.421976,-0.121917,-0.051446
-0.774406,0.411765,-0.318873
0.823277,0.304969,0.251074
0.547602,-0.283275,-0.155122
-0.633604,0.285547,-0.180924
-0.344458,0.720147,-0.24806
-0.754744,-0.133073,0.100436
-0.206545,0.876108,-0.180955
-0.69373,-0.980306,0.680068
-0.52383,0.640554,-0.335541
-0.581356,-0.518244,0.301284
-0.740202,0.430872,-0.318933
-0.861652,-0.337583,0.290879
-0.435003,0.110319,-0.0479892
0.460833,0.0657529,0.0303011
0.862052,0.902885,0.778334
-0.277069,0.555361,-0.153873
0.477603,0.785929,0.375362
-0.104113,0.0609464,-0.00634529
-0.168451,0.700754,-0.118043
-0.540595,-0.520582,0.281424
-0.25479,-0.539314,0.137412
0.122014,-0.73102,-0.0891944
-0.359628,0.826889,-0.297372
-0.181549,0.496467,-0.0901332
-0.773076,-0.504871,0.390303
0.614691,0.525986,0.323319
-0.227688,0.908794,-0.206922
0.821286,0.924601,0.759362
-0.144171,-0.605053,0.0872308
0.253317,0.369546,0.0936125
-0.749116,0.572966,-0.429218
-0.96388,-0.0345432,0.0332955
-0.337967,0.480606,-0.162429
-0.374479,0.653614,-0.244765
0.189907,0.587787,0.111625
0.978681,0.358317,0.350678
0.969901,-0.942327,-0.913964
-0.32372,-0.784293,0.253891
-0.47539,0.677776,-0.322208
-0.935353,0.0403659,-0.0377563
0.134257,0.122302,0.01642
-0.0494058,0.581206,-0.028715
-0.732914,-0.378846,0.277661
0.231452,0.381903,0.0883922
-0.191703,0.750743,-0.14392
-0.169013,-0.194448,0.0328642
-0.927585,0.102283,-0.0948759
0.417362,-0.771124,-0.321837
-0.389134,0.562514,-0.218894
-0.268161,-0.516795,0.138584
0.344401,-0.606482,-0.208873
0.791306,-0.788803,-0.624185
0.4131,-0.000902607,-0.000372867
0.739859,-0.74761,-0.553126
0.35579,0.144109,0.0512726
-0.0398197,-0.0171855,0.00068432
0.443954,0.875483,0.388674
-0.817497,-0.960995,0.78561
0.61141,-0.783661,-0.479138
0.973394,0.238696,0.232346
0.301733,-0.602217,-0.181708
-0.519375,0.318701,-0.165525
0.819454,0.964781,0.790593
-0.603938,-0.731761,0.441938
-0.887197,0.736594,-0.653504
-0.41057,-0.996376,0.409082
-0.552364,-0.319118,0.176269
0.981972,0.0470832,0.0462344
-0.590572,-0.330363,0.195103
-0.339385,-0.960549,0.325995
-0.729634,0.390393,-0.284844
-0.759498,-0.538531,0.409014
-0.298525,0.51547,-0.153881
0.164802,0.378,0.0622951
0.134025,0.367185,0.0492118
-0.994316,0.861796,-0.856898
-0.77816,-0.187502,0.145906
0.542077,-0.129539,-0.0702198
0.893685,-0.0648221,-0.0579305
0.749879,0.621656,0.466167
0.961973,0.853096,0.820655
0.796248,0.463209,0.368829
-0.266004,-0.787749,0.209544
0.37729,0.957308,0.361183
0.453209,0.857459,0.388608
0.608609,-0.673771,-0.410063
-0.501592,-0.316269,0.158638
-0.663479,0.163303,-0.108348
0.950901,0.522918,0.497243
-0.153226,-0.990991,0.151846
-0.373448,0.0535186,-0.0199864
-0.351498,-0.77793,0.273441
-0.11447,-0.493494,0.0564903
0.818465,-0.796491,-0.6519
-0.901695,-0.989372,0.892111
-0.343861,0.320774,-0.110301
0.460828,-0.0934766,-0.0430766
0.368657,-0.280172,-0.103287
0.335612,-0.918808,-0.308363
-0.218494,0.581699,-0.127098
0.606012,0.432298,0.261978
-0.591523,-0.50559,0.299068
0.992177,-0.793244,-0.787039
-0.638675,-0.739947,0.472586
-0.34469,-0.579648,0.199799
-0.00462407,-0.0479586,0.000221764
0.803011,-0.93052,-0.747218
-0.360241,0.193316,-0.0696402
0.209604,-0.0397475,-0.00833123
0.631331,-0.874556,-0.552134
0.630976,-0.0104915,-0.00661989
-0.732479,0.771404,-0.565037
0.298458,-0.672909,-0.200835
-0.932701,-0.717781,0.669474
0.217596,-0.641408,-0.139568
-0.548474,-0.949721,0.520897
0.445861,0.620729,0.276759
0.593696,-0.744864,-0.442223
0.806602,0.344558,0.277921
0.795057,-0.105679,-0.0840209
-0.12609,0.569073,-0.0717546
-0.813404,0.0417481,-0.0339581
0.672768,0.660385,0.444286
0.912266,0.396545,0.361755
-0.584459,-0.959439,0.560753
-0.0411684,0.0274077,-0.00112833
-0.519475,-0.750605,0.38992
0.172416,0.528511,0.091124
0.986308,0.516605,0.509532
0.587265,0.232922,0.136787
0.971845,0.279913,0.272032
0.720507,0.891569,0.642382
0.859717,-0.237169,-0.203899
-0.842676,-0.656253,0.553008
-0.881553,-0.789206,0.695727
-0.630698,-0.317811,0.200443
0.0870793,0.423364,0.0368662
-0.578145,0.345045,-0.199486
0.408518,0.117245,0.0478966
0.807236,-0.77801,-0.628038
-0.645757,-0.14267,0.0921304
-0.746575,0.132592,-0.09899
-0.203199,-0.430808,0.0875399
-0.66002,-0.329324,0.21736
0.215919,0.15157,0.0327269
-0.672752,-0.75016,0.504672
-0.946646,-0.975149,0.923121
0.759621,-0.909822,-0.69112
0.462442,0.74397,0.344043
-0.803884,-0.127397,0.102413
0.924606,0.668277,0.617893
-0.0205919,0.525142,-0.0108137
0.666755,-0.303946,-0.202658
0.784306,-0.0590533,-0.0463159
0.0556147,0.999415,0.0555822
0.686606,-0.27646,-0.189819
-0.979309,0.252348,-0.247127
0.407827,0.301605,0.123003
0.935725,0.725942,0.679282
-0.102337,-0.874285,0.0894714
-0.0478825,0.378488,-0.0181229
0.21542,0.0762741,0.0164309
-0.0623621,-0.412476,0.0257229
-0.445306,0.00046296,-0.000206159
-0.678794,-0.318629,0.216283
-0.352041,0.174266,-0.0613487
-0.866635,0.659337,-0.571405
0.124757,0.341653,0.0426236
0.406188,-0.417032,-0.169393
-0.0592569,0.912492,-0.0540714
0.53341,0.939114,0.500933
0.492509,-0.6488,-0.31954
-0.870928,0.155323,-0.135275
-0.284373,-0.449084,0.127708
0.614422,-0.266013,-0.163445
-0.365998,0.699975,-0.25619
0.692575,-0.287267,-0.198954
0.664997,0.701557,0.466534
-0.152139,-0.867054,0.131913
-0.996831,0.0465849,-0.0464373
-0.311849,0.994264,-0.31006
0.544822,0.522551,0.284697
0.910486,0.775449,0.706035
-0.363625,-0.668026,0.242911
0.491785,-0.243452,-0.119726
-0.0536547,0.260795,-0.0139929
0.815745,-0.161824,-0.132008
0.566634,-0.46332,-0.262533
0.395944,-0.996841,-0.394693
0.743014,-0.939241,-0.697869
0.425508,-0.907484,-0.386141
-0.467509,-0.00559519,0.0026158
-0.160123,-0.616328,0.098688
-0.33237,0.455413,-0.151366
0.338514,-0.856371,-0.289894
0.494632,-0.893908,-0.442155
0.0858528,-0.479875,-0.0411986
0.17538,-0.477343,-0.0837166
0.969916,-0.380544,-0.369095
-0.516079,-0.443069,0.228659
0.792946,0.272438,0.216028
0.461368,0.836021,0.385714
0.823745,0.477892,0.393661
-0.604351,0.686747,-0.415036
-0.592448,0.485798,-0.28781
0.371206,0.517778,0.192202
0.0653714,0.277452,0.0181374
0.90664,-0.797823,-0.723338
-0.382305,0.222714,-0.0851448
0.928108,-0.808851,-0.750701
-0.954902,-0.888501,0.848431
-0.895189,0.815632,-0.730144
0.442516,0.354213,0.156745
0.0451456,0.563905,0.0254579
-0.688704,-0.216118,0.148841
-0.0199915,-0.779181,0.015577
-0.160973,-0.366996,0.0590764
-0.928836,-0.726529,0.674826
0.528074,-0.963924,-0.509023
0.868507,-0.827151,-0.718386
0.598476,0.797233,0.477125
0.882271,0.734954,0.648429
-0.4249,-0.333826,0.141843
-0.146909,-0.721407,0.105981
-0.955455,0.738243,-0.705358
0.108257,0.217446,0.0235401
0.853977,0.33024,0.282018
0.381707,0.573937,0.219076
-0.767303,-0.279676,0.214596
0.936416,0.84586,0.792077
0.768151,-0.095823,-0.0736065
0.714386,-0.903208,-0.645239
-0.702965,-0.172065,0.120955
-0.0332159,-0.472986,0.0157106
-0.287047,-0.674448,0.193598
-0.0217319,0.587687,-0.0127716
0.322721,-0.784416,-0.253147
-0.0248368,0.395293,-0.0098178
0.0597906,-0.216649,-0.0129536
0.243829,0.937277,0.228535
-0.810184,-0.219968,0.178214
-0.186788,0.153935,-0.0287532
-0.695651,-0.646714,0.449887
-0.429277,0.91174,-0.391389
0.468217,0.323387,0.151415
0.633915,-0.744847,-0.47217
0.718666,0.189665,0.136306
-0.329342,0.631711,-0.208049
0.605129,0.691417,0.418397
-0.768964,0.938722,-0.721844
0.919252,-0.285061,-0.262043
-0.868212,-0.665889,0.578133
0.985662,0.126026,0.124219
-0.286756,-0.423595,0.121468
-0.486017,0.328306,-0.159562
-0.161224,0.930821,-0.150071
0.367686,0.584089,0.214761
-0.414517,-0.841627,0.348869
-0.0243543,-0.370837,0.00903149
-0.595834,0.905284,-0.539399
-0.112024,-0.650583,0.0728806
-0.602699,-0.438581,0.264332
0.998633,-0.463977,-0.463343
-0.342396,0.318656,-0.109107
-0.412077,-0.568391,0.234221
-0.682726,-0.374635,0.255773
-0.788169,-0.962707,0.758775
0.609283,-0.72421,-0.441249
0.551954,0.595085,0.328459
0.075839,-0.380636,-0.0288671
-0.709935,0.47361,-0.336232
0.202774,0.310907,0.0630438
-0.982662,0.855034,-0.840209
-0.86742,-0.266388,0.23107
-0.194577,-0.997289,0.194049
-0.00582138,0.505618,-0.0029434
0.646537,0.758794,0.490589
-0.0245623,0.261272,-0.00641744
-0.840961,-0.0239236,0.0201188
-0.690368,-0.260714,0.179989
-0.341389,-0.152919,0.0522049
0.143273,0.805753,0.115443
-0.211031,0.962262,-0.203067
0.518056,0.0229621,0.0118957
0.288053,-0.795552,-0.229161
0.689043,0.164715,0.113496
0.972135,0.272857,0.265254
0.668223,0.599525,0.400617
-0.309078,-0.480779,0.148598
-0.139013,-0.0655173,0.00910775
-0.519831,0.789196,-0.410248
0.0850957,0.956889,0.0814271
0.620036,0.11141,0.069078
0.894081,0.00974963,0.00871696
0.774213,-0.28371,-0.219652
-0.242715,-0.163739,0.0397419
0.0932513,0.106981,0.00997607
-0.00720216,-0.387998,0.00279442
0.854413,0.177172,0.151378
-0.184522,0.302354,-0.0557908
0.535934,0.921456,0.493839
-0.000901679,-0.775803,0.000699525
-0.118468,-0.0420589,0.00498265
0.793988,-0.210398,-0.167054
0.906649,-0.0297362,-0.0269603
0.947561,-0.983603,-0.932024
0.797631,0.862241,0.68775
0.922042,-0.973847,-0.897928
-0.656598,0.307529,-0.201923
-0.949055,-0.872782,0.828318
-0.557842,0.0248795,-0.0138789
0.0918051,-0.931478,-0.0855144
-0.659265,-0.000588641,0.000388071
0.187881,-0.703197,-0.132117
-0.202317,0.808803,-0.163635
0.997799,0.974429,0.972284
0.763349,-0.21068,-0.160822
0.373149,-0.166816,-0.062247
0.297054,-0.381135,-0.113218
0.212405,0.047517,0.0100928
-0.951039,0.581406,-0.55294
-0.976204,-0.413688,0.403844
-0.988152,-0.247597,0.244664
-0.873679,0.827022,-0.722552
-0.168641,-0.0810085,0.0136614
-0.3003,0.255012,-0.0765801
0.568816,0.296293,0.168537
0.496414,0.811947,0.403062
0.727093,0.348117,0.253113
-0.570724,0.275406,-0.157181
0.0121662,0.434438,0.00528546
0.665863,0.485443,0.323239
0.693122,-0.872267,-0.604588
-0.93676,-0.482999,0.452454
0.801332,0.647318,0.518717
0.365455,0.401517,0.146736
0.453341,0.885205,0.4013
0.664382,0.246781,0.163957
0.331431,-0.572519,-0.189751
0.314638,-0.150642,-0.0473976
-0.694076,0.612806,-0.425334
0.0204942,0.95485,0.0195689
-0.436641,-0.0386598,0.0168805
-0.104009,-0.758441,0.0788848
-0.147769,-0.424893,0.0627862
-0.679359,-0.435689,0.295989
-0.533497,0.468147,-0.249755
-0.93845,0.234926,-0.220466
0.521323,-0.0385531,-0.0200986
0.86313,0.415761,0.358856
0.495847,-0.606133,-0.300549
0.554591,0.664189,0.368354
-0.277467,-0.573274,0.159065
-0.229899,0.479216,-0.110171
-0.164722,0.473304,-0.0779635
-0.772871,0.612023,-0.473015
-0.493585,-0.502142,0.24785
0.180762,-0.859764,-0.155413
-0.947405,-0.477943,0.452805
0.0761351,0.815233,0.0620678
0.69287,-0.0191071,-0.0132387
-0.925896,0.0705055,-0.0652807
0.409591,-0.321671,-0.131754
-0.777873,-0.442864,0.344492
0.543178,-0.297512,-0.161602
0.623963,-0.360957,-0.225224
-0.67289,-0.128303,0.086334
-0.095451,-0.967784,0.0923759
-0.76591,-0.630148,0.482637
-0.772825,-0.316948,0.244945
0.929246,0.0184451,0.01714
0.255112,-0.287227,-0.0732751
-0.353024,-0.953706,0.336682
0.000667313,-0.032782,-2.18758e-05
-0.684339,0.528648,-0.361774
-0.0146513,-0.322012,0.00471791
-0.706182,0.104322,-0.0736701
0.505634,-0.436001,-0.220457
-0.562411,0.0438699,-0.0246729
-0.689313,0.333227,-0.229698
0.210687,-0.825836,-0.173993
-0.926959,0.240577,-0.223005
-0.411412,-0.827108,0.340283
0.518857,-0.371912,-0.192969
-0.0808009,-0.526374,0.0425315
0.254634,-0.397023,-0.101096
0.936042,0.405895,0.379935
-0.726555,-0.16661,0.121052
-0.229158,0.0684942,-0.015696
0.683861,0.166844,0.114098
-0.876887,0.310831,-0.272564
-0.983469,0.559921,-0.550665
0.333272,-0.382429,-0.127453
-0.415116,0.596546,-0.247636
0.566673,-0.295395,-0.167393
-0.402105,0.11965,-0.0481116
-0.983269,-0.834666,0.820701
-0.747661,-0.629176,0.470411
0.0240362,0.984484,0.0236633
0.305227,-0.877402,-0.267807
0.0511587,-0.00670957,-0.000343253
-0.711664,0.840545,-0.598186
-0.11847,0.989118,-0.11718
-0.159855,0.215915,-0.0345152
-0.790475,-0.0915443,0.0723635
-0.522468,0.67113,-0.350644
0.567839,0.64836,0.368164
0.447219,0.665366,0.297564
-0.598343,-0.0959124,0.0573885
0.383694,0.274785,0.105433
0.432709,-0.551483,-0.238632
-0.803131,0.833613,-0.6695
0.120344,-0.692348,-0.0833198
0.586873,0.82986,0.487022
-0.660873,0.634825,-0.419539
0.86645,0.876723,0.759637
0.828313,0.092842,0.0769022
-0.287577,-0.985454,0.283394
-0.878176,-0.142322,0.124984
-0.201348,-0.630572,0.126964
-0.20904,-0.6507,0.136022
0.697583,-0.40361,-0.281551
0.197129,0.00568613,0.0011209
-0.896236,0.884467,-0.792691
0.054452,-0.349885,-0.0190519
-0.683747,-0.322947,0.220814
-0.958977,-0.272884,0.261689
0.0629719,0.743732,0.0468342
0.374749,-0.776835,-0.291118
-0.704507,-0.143753,0.101275
-0.608584,-0.9443,0.574687
0.61003,-0.960955,-0.586211
0.661379,-0.711792,-0.470764
0.949357,0.207748,0.197227
0.469966,-0.779033,-0.366119
0.724208,0.678385,0.491292
0.305985,0.00454974,0.00139215
0.442978,-0.988144,-0.437726
0.184882,0.694812,0.128458
-0.2862,-0.783421,0.224215
-0.158245,0.454209,-0.0718765
-0.785398,-0.587903,0.461738
-0.704896,0.593896,-0.418635
-0.874215,0.373173,-0.326233
-0.267086,0.511582,-0.136637
0.928767,-0.770909,-0.715995
-0.37123,0.620251,-0.230256
-0.467683,-0.569759,0.266467
0.650756,0.974165,0.633943
0.113761,-0.443903,-0.0504989
-0.202868,-0.659739,0.13384
0.523775,0.546948,0.286477
0.750242,-0.946795,-0.710325
0.123963,-0.571489,-0.0708433
-0.318234,0.569911,-0.181365
-0.615933,0.276684,-0.170418
0.309132,0.908188,0.28075
0.550322,0.60727,0.334194
0.0632015,-0.626438,-0.0395918
-0.148873,0.0989792,-0.0147353
0.356838,0.215418,0.0768695
-0.212044,-0.469374,0.0995281
-0.663538,0.387691,-0.257248
0.290797,0.374745,0.108975
-0.254945,-0.475184,0.121146
0.519443,0.547295,0.284288
-0.0887673,0.223808,-0.0198668
-0.252961,0.403894,-0.102169
0.671443,0.376467,0.252776
0.0251653,-0.0826841,-0.00208077
0.284639,0.359622,0.102362
0.117459,0.249885,0.0293512
-0.806823,0.903531,-0.728989
0.581546,-0.252144,-0.146634
0.125625,-0.905351,-0.113735
-0.917544,-0.498403,0.457307
0.379403,0.704295,0.267212
0.118372,0.0642655,0.00760722
-0.195381,-0.676804,0.132235
-0.763292,0.52136,-0.397949
0.855007,-0.0834336,-0.0713363
0.318891,0.828915,0.264334
-0.819773,0.540963,-0.443467
0.233634,0.197274,0.04609
-0.414919,0.367787,-0.152602
0.589596,-0.774284,-0.456514
0.0670429,-0.79747,-0.0534646
0.745148,0.0152734,0.011381
0.615931,-0.263829,-0.1625
-0.749844,-0.917001,0.687608
-0.436981,-0.511533,0.22353
0.120704,-0.956522,-0.115456
0.0411411,-0.216457,-0.00890526
0.154245,0.404835,0.0624436
0.268184,0.969289,0.259948
-0.723469,-0.140526,0.101666
-0.150339,-0.165894,0.0249402
0.327597,-0.0203439,-0.00666459
0.0348651,-0.135288,-0.00471683
0.983399,0.855123,0.840927
-0.384552,-0.776812,0.298724
0.679529,0.99434,0.675684
-0.414782,-0.28443,0.117977
0.883266,0.422259,0.372967
-0.408723,0.162093,-0.0662512
0.888459,0.623626,0.554066
0.483665,0.473993,0.229254
-0.643959,0.649362,-0.418163
-0.447763,0.860733,-0.385404
-0.27072,0.715321,-0.193652
-0.467533,0.0290539,-0.0135836
-0.786229,0.320238,-0.25178
0.672159,0.436895,0.293662
0.046517,-0.909768,-0.0423197
0.866882,0.410979,0.35627
0.491728,0.589361,0.289806
0.495487,-0.117768,-0.0583523
0.467244,0.250054,0.116836
0.708033,0.60492,0.428303
-0.917251,-0.242226,0.222182
-0.930568,-0.79585,0.740592
0.202821,0.747644,0.151638
-0.76035,-0.0978214,0.0743786
0.821758,0.628602,0.516559
0.0393358,0.543143,0.021365
0.0453875,-0.683815,-0.0310367
-0.750528,-0.623264,0.467777
-0.298156,0.861059,-0.25673
0.599357,-0.134397,-0.0805517
-0.0138466,-0.468781,0.00649101
0.408706,0.605531,0.247484
-0.522191,-0.916357,0.478513
0.247778,0.125024,0.0309782
-0.195738,0.287788,-0.0563309
0.101227,-0.498837,-0.0504956
-0.204542,-0.143773,0.0294076
0.760496,0.921808,0.701032
0.786003,0.438356,0.344549
0.169985,0.378523,0.0643435
0.878218,-0.500003,-0.439111
0.070241,0.379216,0.0266365
0.358494,-0.495442,-0.177613
0.173463,0.591826,0.10266
-0.049842,0.586596,-0.0292371
-0.280235,0.87752,-0.245912
0.0678569,0.191896,0.0130215
-0.937277,-0.659462,0.618098
0.265868,-0.160259,-0.0426078
0.0163276,-0.874057,-0.0142712
0.66827,0.569011,0.380253
-0.629292,0.268659,-0.169065
0.63663,0.281708,0.179344
-0.379204,0.312222,-0.118396
-0.579077,-0.36349,0.210489
-0.519861,0.11385,-0.0591862
-0.783547,0.866621,-0.679038
-0.332975,-0.56206,0.187152
-0.00690038,-0.446004,0.0030776
0.0698082,-0.302982,-0.0211506
-0.735866,-0.46821,0.34454
-0.12312,-0.939414,0.115661
0.541285,0.243649,0.131884
0.202719,0.0920999,0.0186704
0.180626,0.869304,0.157019
-0.982862,-0.904401,0.888901
-0.617013,-0.665397,0.410559
-0.637611,0.343888,-0.219267
-0.0810334,0.983558,-0.079701
-0.546228,-0.37834,0.20666
0.968481,0.663516,0.642603
-0.0604016,0.109194,-0.00659547
0.686356,-0.0380395,-0.0261086
-0.587953,0.656889,-0.38622
0.075545,-0.693915,-0.0524218
0.0111717,-0.173593,-0.00193932
0.753685,-0.747889,-0.563673
0.75042,0.024422,0.0183268
-0.191271,-0.676066,0.129312
0.401636,0.853613,0.342842
-0.249245,-0.51683,0.128817
0.109734,0.592372,0.0650032
-0.992465,0.262755,-0.260775
0.193032,-0.363696,-0.0702049
-0.097154,-0.506074,0.0491671
0.579771,0.26907,0.155999
0.0654232,-0.214948,-0.0140626
-0.417231,0.645473,-0.269311
-0.0971847,0.00289484,-0.000281334
0.0416575,-0.103266,-0.0043018
-0.487823,-0.759319,0.370413
-0.802925,0.514925,-0.413446
-0.552944,-0.888654,0.491376
0.595035,-0.691877,-0.411691
0.250292,-0.322713,-0.0807727
-0.747039,-0.171038,0.127772
-0.970382,0.68209,-0.661888
0.0269959,-0.72168,-0.0194824
-0.526039,-0.10405,0.0547342
-0.622261,-0.462802,0.287984
0.0687711,0.665218,0.0457478
-0.196321,0.433951,-0.0851934
0.753368,-0.567398,-0.42746
0.614384,0.514804,0.316288
-0.286125,0.97904,-0.280128
-0.474855,-0.490393,0.232866
0.544518,-0.130685,-0.0711606
-0.33841,-0.642674,0.217487
0.530665,0.572644,0.303882
0.133128,0.914627,0.121763
-0.363673,-0.560762,0.203934
0.354934,0.516817,0.183436
-0.550188,-0.846778,0.465887
0.621033,0.953004,0.591847
0.289345,-0.444266,-0.128546
0.993345,0.786533,0.781299
0.0267613,0.650643,0.017412
0.631641,0.869598,0.549274
0.681848,0.287358,0.195935
0.218607,-0.0652854,-0.0142719
0.252971,0.590433,0.149363
0.938075,-0.0654253,-0.0613738
0.147306,-0.110389,-0.016261
0.336977,0.259841,0.0875605
-0.964332,0.0823231,-0.0793868
-0.823026,-0.947233,0.779597
0.582394,-0.4827,-0.281122
-0.31869,-0.871831,0.277844
-0.640999,0.53121,-0.340505
-0.0129383,0.761337,-0.00985044
-0.205516,-0.462599,0.0950713
-0.3048,0.425544,-0.129706
0.110011,0.808382,0.0889312
0.204338,-0.0139636,-0.00285329
0.571505,0.895068,0.511536
-0.288308,-0.500248,0.144225
0.232435,-0.00225436,-0.000523992
0.978371,-0.0752764,-0.0736483
-0.851337,0.954738,-0.812804
0.687174,-0.6435,-0.442196
0.80921,-0.318666,-0.257868
-0.245776,0.812783,-0.199763
0.0602311,-0.724474,-0.0436359
-0.261888,0.444195,-0.116329
-0.651632,0.180462,-0.117595
0.390548,-0.312293,-0.121965
0.387761,0.768415,0.297962
-0.0557665,-0.234181,0.0130595
-0.497683,0.208411,-0.103723
0.759704,-0.350677,-0.266411
-0.207529,-0.186749,0.0387558
0.121625,-0.543182,-0.0660643
0.644422,-0.408795,-0.263437
0.410725,0.0264315,0.0108561
0.171795,-0.640783,-0.110083
0.470046,-0.622759,-0.292726
-0.773053,0.093359,-0.0721714
0.418594,-0.899928,-0.376705
-0.861209,0.605358,-0.52134
0.618065,-0.509391,-0.314837
0.230456,-0.11364,-0.026189
0.265392,0.725759,0.192611
