input1,input2,target
94.79,-9.69763,-919.239
-77.6806,37.163,-2886.85
-38.7681,-70.2825,2724.72
-15.4353,92.8445,-1433.08
-17.7139,-30.5332,540.862
-11.0982,-97.5769,1082.93
-73.3797,69.9349,-5131.8
95.6069,-68.4117,-6540.63
7.10356,93.2667,662.526
-68.6837,-62.7381,4309.08
85.3633,41.1375,3511.63
-69.6067,-21.3015,1482.72
-88.746,-13.4657,1195.03
55.5803,10.7944,599.957
29.4884,-34.636,-1021.36
-67.7208,-97.3767,6594.43
64.2625,27.3309,1756.35
-54.1358,-16.3132,883.128
60.2887,7.74004,466.637
-39.968,-46.5631,1861.04
-56.4772,64.746,-3656.67
16.3721,41.8314,684.867
72.0241,97.3723,7013.15
-50.1033,-63.8195,3197.57
-7.60033,-92.9857,706.723
58.3436,76.752,4477.99
37.2079,-46.401,-1726.49
-75.3689,-23.5712,1776.53
66.6671,-30.4344,-2028.98
-93.1491,-45.1439,4205.12
97.9891,35.3338,3462.32
80.171,54.9731,4407.24
7.9411,-70.2622,-557.96
-30.2711,16.748,-506.982
74.1265,-46.265,-3429.46
-75.7546,11.7665,-891.364
-64.6998,22.0724,-1428.08
-47.2957,-53.8074,2544.86
-20.1638,18.6384,-375.821
9.06354,-51.0531,-462.722
78.2233,-78.0236,-6103.27
-92.1065,20.5413,-1891.98
-75.3186,0.978162,-73.6737
90.3547,39.7161,3588.53
23.4913,14.961,351.455
-64.0921,-13.4704,863.349
-31.4953,90.6149,-2853.94
-51.536,-5.69672,293.586
87.6159,57.8361,5067.36
92.903,21.6661,2012.84
-33.2426,65.33,-2171.74
-41.7087,-67.0454,2796.38
41.2578,27.7911,1146.6
75.7898,92.385,7001.84
71.4395,-87.9956,-6286.37
32.9027,56.9465,1873.69
96.3857,-25.0677,-2416.17
-66.0237,70.5866,-4660.39
-36.5067,19.6404,-717.004
-22.021,-19.5347,430.176
46.4929,-27.705,-1288.08
38.615,-97.1343,-3750.84
-35.0705,-36.1912,1269.24
49.7671,-37.0886,-1845.79
26.6654,37.7049,1005.42
31.6851,20.6587,654.574
-17.2766,-25.339,437.773
12.9168,-87.2594,-1127.11
75.164,65.063,4890.4
-30.7231,13.3638,-410.578
86.4455,-45.6726,-3948.2
48.4911,-83.4536,-4046.75
4.67443,76.7938,358.967
10.3419,23.2506,240.454
81.5279,43.0721,3511.58
39.1739,17.2768,676.8
26.5977,60.7411,1615.57
95.8466,59.0651,5661.19
41.5074,-72.891,-3025.51
63.4161,47.1989,2993.17
54.0864,-53.7807,-2908.81
80.6887,-80.5437,-6498.97
-49.2776,32.6047,-1606.68
34.7429,-37.3351,-1297.13
40.304,-22.4139,-903.369
-99.9649,-67.4788,6745.51
76.5237,-55.4612,-4244.09
-77.4179,36.4401,-2821.12
-11.8587,59.3182,-703.437
72.289,69.1978,5002.24
-37.3982,1.10919,-41.4816
30.0283,-35.6034,-1069.11
-91.7801,-0.867123,79.5846
-97.4363,90.1291,-8781.85
59.3367,-61.598,-3655.03
-42.4857,96.5677,-4102.74
-25.2903,56.7445,-1435.08
-10.6369,72.8192,-774.571
40.7507,-95.418,-3888.35
-41.122,11.5985,-476.952
85.2348,-79.594,-6784.18
20.2325,-39.5647,-800.492
77.8656,53.0339,4129.52
-26.0595,-66.5794,1735.02
-97.7004,24.2269,-2366.98
-18.7752,-37.0487,695.598
97.1005,-6.77157,-657.523
49.9679,-64.5175,-3223.8
-97.3089,-16.4875,1604.38
33.133,1.31974,43.7269
78.0933,-13.2041,-1031.15
-37.7994,83.2097,-3145.28
-18.6395,-46.0704,858.732
-80.4678,58.662,-4720.4
65.0183,-93.3404,-6068.84
-28.2709,49.9753,-1412.85
89.2764,-24.4363,-2181.59
74.4107,-21.2559,-1581.67
-64.1011,-99.3108,6365.93
-33.9638,-24.305,825.49
89.0235,-58.7859,-5233.33
-23.5539,-94.9692,2236.89
52.7079,83.0282,4376.25
-52.4359,-14.201,744.641
-75.5775,-8.63291,652.454
-73.3315,4.6697,-342.436
46.9244,10.6686,500.616
-50.9561,-29.2408,1490
27.7145,17.9511,497.506
-72.645,68.9899,-5011.77
-4.96222,-67.5262,335.079
-75.4347,93.1104,-7023.75
-43.693,81.7187,-3570.53
-17.8829,-22.8157,408.012
40.1858,-98.0233,-3939.15
-32.3821,-39.4709,1278.15
73.6196,5.82471,428.813
-27.086,-46.7841,1267.19
18.102,-69.6654,-1261.08
-50.759,-41.2776,2095.21
21.5818,-25.349,-547.077
1.15666,30.0877,34.8012
91.2543,52.9675,4833.51
-18.9486,49.6551,-940.896
89.9388,-0.12389,-11.1425
-17.9006,-84.3963,1510.74
78.4741,-50.7131,-3979.67
-87.2084,7.4407,-648.892
69.1799,-18.673,-1291.8
56.6135,67.2792,3808.91
-9.11929,18.191,-165.889
6.78246,87.8392,595.766
45.1011,85.0686,3836.69
-55.998,-37.9526,2125.27
-85.8173,-0.0184085,1.57976
74.7847,-34.6307,-2589.84
-74.3436,-86.3107,6416.65
-10.4999,-67.1957,705.551
-30.7792,63.996,-1969.74
-23.1905,21.9742,-509.593
0.432011,43.7067,18.8818
-68.767,84.0882,-5782.49
28.7266,-45.8093,-1315.94
-75.3493,-70.0549,5278.58
56.5326,17.622,996.218
-23.8483,-33.4198,797.008
71.1516,74.9525,5332.99
16.2524,4.90881,79.78
63.2896,49.867,3156.07
-19.935,-83.4523,1663.62
53.7,-66.2598,-3558.15
-96.7246,68.6605,-6641.16
15.6508,78.3332,1225.97
-3.08238,85.2962,-262.916
-29.2057,44.9044,-1311.46
-39.8027,-99.7673,3971.01
-24.0511,47.5531,-1143.7
-69.9952,0.960406,-67.2238
-57.5357,-85.0752,4894.86
23.4904,90.3935,2123.38
-37.8592,16.1292,-610.636
90.7207,30.0967,2730.39
34.6227,-64.2143,-2223.27
-1.47806,-26.5835,39.2921
-5.80863,60.1653,-349.478
-7.8602,-87.4299,687.216
81.1083,8.96318,726.988
84.8989,14.4709,1228.56
-86.0727,10.5739,-910.123
15.1478,-57.132,-865.424
-5.79418,-8.1117,47.0007
24.5752,-48.0772,-1181.51
16.3497,-51.8096,-847.07
-10.7109,-75.4589,808.236
-92.5399,-35.8825,3320.57
-45.0857,-18.6128,839.171
92.3965,4.44586,410.782
10.6353,88.3202,939.316
84.2294,76.8224,6470.71
-80.4011,26.8595,-2159.53
61.6198,67.1149,4135.61
15.5814,-96.5009,-1503.62
94.7426,-5.56066,-526.831
-21.2808,-21.0103,447.116
-15.1698,-51.5639,782.215
-34.5333,97.0715,-3352.2
-26.3664,5.345,-140.928
69.6589,5.48556,382.118
-35.1093,4.7502,-166.776
-77.1827,-73.9986,5711.42
38.8215,83.4921,3241.29
45.1356,-85.0774,-3840.02
-19.4209,-99.4893,1932.17
2.24135,-61.3591,-137.527
73.6293,-79.133,-5826.51
-99.7133,-9.77079,974.278
-68.9133,47.5973,-3280.09
83.9869,-91.6124,-7694.25
-20.8836,99.363,-2075.05
46.5344,90.6375,4217.76
-67.1833,-55.7263,3743.88
-69.0378,-39.5262,2728.8
44.8768,-67.0107,-3007.23
4.84681,-46.158,-223.719
65.8392,-98.6815,-6497.11
-55.377,21.0482,-1165.58
-80.6579,-6.73756,543.437
-12.7585,70.5046,-899.536
25.0794,27.9404,700.73
90.3615,96.4721,8717.36
30.6789,4.40029,134.996
21.584,-23.5113,-507.467
97.4913,41.0043,3997.56
-41.7986,-88.4467,3696.95
-91.0556,-59.0174,5373.87
-53.4174,-16.9909,907.61
-57.0308,26.1821,-1493.19
-57.7491,-62.4247,3604.97
-5.7526,77.7337,-447.171
-6.3389,-17.2303,109.221
15.619,-48.5573,-758.415
-29.3127,-57.2329,1677.65
14.362,39.4775,566.976
34.7397,-49.0364,-1703.51
55.9296,-48.8093,-2729.88
-69.9377,-30.0383,2100.81
19.5488,-71.5996,-1399.69
29.6174,72.6136,2150.63
-41.3719,-9.95868,412.009
-54.3379,-27.7477,1507.75
-95.6059,90.7539,-8676.61
-16.822,57.774,-971.872
-71.4713,62.471,-4464.88
72.0295,43.0954,3104.14
80.6417,-66.5606,-5367.56
-4.70363,24.0219,-112.99
19.2386,72.2082,1389.18
-56.8617,-64.8712,3688.69
-49.3243,78.31,-3862.58
88.2054,13.926,1228.35
0.274386,21.0771,5.78326
23.2615,-65.9391,-1533.84
37.2822,-9.52978,-355.291
3.47639,-93.9367,-326.561
52.9113,67.0856,3549.59
23.8843,49.7447,1188.12
4.5412,23.6707,107.493
-21.0857,58.3749,-1230.87
-6.34581,36.0426,-228.72
24.2859,40.4629,982.677
57.0432,2.5427,145.043
62.6132,-0.548552,-34.3466
91.3269,50.5344,4615.14
-65.7717,65.9169,-4335.46
10.3175,96.8922,999.688
43.7638,-83.1219,-3637.73
-21.0079,3.45508,-72.5841
67.8027,45.8691,3110.05
-26.128,30.6865,-801.777
15.3822,-74.7895,-1150.43
-53.0283,-31.7755,1685
-60.9033,-69.9732,4261.6
-88.3604,74.6205,-6593.5
-42.2113,-41.9359,1770.17
-58.7544,-4.92053,289.102
2.84839,-58.3437,-166.186
21.7141,44.6,968.447
-25.232,17.0903,-431.223
0.460381,-60.8903,-28.0327
46.0022,60.2906,2773.5
29.7586,-35.2208,-1048.12
85.3585,-8.92832,-762.108
-46.8243,-18.3531,859.37
38.415,69.1864,2657.8
-28.6849,-53.4751,1533.93
25.2986,84.243,2131.23
-63.3413,60.6039,-3838.73
-4.67856,59.9025,-280.258
1.10823,-24.5344,-27.1898
39.3482,80.1255,3152.79
-35.9497,-7.85037,282.218
-54.1199,-63.3181,3426.77
55.578,-59.8672,-3327.3
58.6636,-14.1566,-830.477
99.0097,-60.5317,-5993.23
-81.4044,-84.9134,6912.32
67.0836,-12.4447,-834.838
-99.3751,74.9543,-7448.59
75.3842,61.2833,4619.8
-50.3363,-25.4495,1281.03
48.9852,-2.12937,-104.308
-69.2347,-51.4403,3561.46
94.5179,-69.7974,-6597.1
45.2162,-4.39634,-198.785
49.7203,32.2226,1602.12
-12.1666,-29.2178,355.481
50.8719,-35.3718,-1799.43
57.5543,35.9686,2070.15
15.5338,-26.2398,-407.605
-58.9837,42.084,-2482.27
-81.7302,94.1085,-7691.5
95.7496,-73.9555,-7081.21
-79.2129,-17.4567,1382.79
92.7367,-19.9378,-1848.97
-27.2396,40.717,-1109.11
-64.2538,-27.3353,1756.4
-41.7385,20.3069,-847.581
-67.4494,9.74025,-656.974
71.5093,2.83411,202.665
36.6993,-84.9504,-3117.62
-10.1989,-81.0214,826.328
19.8923,-43.7891,-871.068
-42.5468,-84.6467,3601.45
-37.9524,1.33544,-50.683
16.932,-86.6669,-1467.45
30.2918,-2.22485,-67.3947
7.3816,66.5593,491.314
-31.5547,-65.1898,2057.04
10.362,89.0044,922.267
3.57392,66.3824,237.246
51.4064,3.66616,188.464
29.511,-18.664,-550.791
6.12574,1.45715,8.92613
41.8221,-18.0037,-752.954
-80.0466,57.7419,-4622.04
36.9706,90.0247,3328.27
-14.2568,-84.3589,1202.68
-75.6762,54.6639,-4136.76
-86.4485,81.5652,-7051.2
-43.67,79.7758,-3483.81
54.7014,74.2402,4061.04
-57.1921,19.1387,-1094.58
-81.2822,-59.5438,4839.85
-38.0196,48.1625,-1831.12
-95.0571,80.6235,-7663.83
-85.8393,-24.702,2120.4
-83.7821,53.7936,-4506.94
-71.737,76.9514,-5520.26
6.0444,89.6946,542.15
-41.9278,-9.13677,383.085
38.8494,66.3827,2578.93
-15.7286,78.4865,-1234.48
-76.4026,41.7369,-3188.81
-30.3602,-79.7329,2420.71
-22.6671,76.0431,-1723.68
96.1068,-21.44,-2060.53
77.2833,1.93088,149.225
43.403,-90.9257,-3946.45
11.4624,-85.9676,-985.395
-46.2764,13.3629,-618.385
61.4328,12.1787,748.173
87.2383,62.0665,5414.58
-68.752,-22.2083,1526.86
33.6971,87.6812,2954.6
97.5432,52.6373,5134.41
14.7539,51.3219,757.197
-45.3527,-43.2794,1962.84
30.8699,74.3671,2295.7
93.9619,-31.7331,-2981.7
59.3107,70.3062,4169.91
24.6346,-30.4816,-750.904
23.8177,16.8898,402.276
21.3051,23.852,508.17
69.4116,-65.9837,-4580.04
-26.5412,17.2003,-456.518
-43.3345,95.6306,-4144.1
-47.3699,-6.07422,287.736
75.473,-83.9873,-6338.77
64.1376,14.2017,910.861
-93.6396,80.5826,-7545.72
-92.1606,3.04356,-280.496
-90.1938,-85.76,7735.01
77.4409,53.1651,4117.15
-60.6118,24.0936,-1460.36
58.9359,77.9181,4592.18
-6.33862,79.5,-503.92
1.57001,37.6456,59.1041
95.8059,-52.8096,-5059.47
-66.2957,-31.5962,2094.7
-67.1202,-43.1674,2897.41
48.5971,-4.49519,-218.453
-24.9917,-26.2552,656.163
-61.094,-10.5177,642.569
24.9271,-72.169,-1798.97
94.5626,-11.3438,-1072.7
89.5922,-73.0682,-6546.34
53.4432,23.5276,1257.39
64.0128,20.1356,1288.94
92.5673,25.3864,2349.95
56.9208,75.5164,4298.45
42.9167,4.84733,208.031
-45.4366,70.8985,-3221.39
-3.88435,24.1416,-93.7746
-84.1547,-0.529736,44.5798
39.6315,16.8144,666.38
-10.289,-55.3145,569.133
-38.066,40.1249,-1527.39
-55.1619,24.3453,-1342.93
17.9475,94.0835,1688.57
-87.8436,-78.3755,6884.79
1.21669,5.42197,6.59686
-92.0145,65.1711,-5996.68
-1.0553,-30.6713,32.3674
-36.2292,72.2814,-2618.7
-60.6534,-67.9165,4119.37
-57.3643,25.0045,-1434.37
62.1862,-33.8043,-2102.16
-65.3076,-58.1612,3798.37
23.8368,-50.793,-1210.74
75.456,-79.2217,-5977.76
-93.5263,-82.3244,7699.49
69.1286,30.2459,2090.86
91.5489,-32.7407,-2997.38
-57.4644,12.395,-712.274
7.56566,18.2048,137.731
-30.4932,-98.8206,3013.36
-92.9937,32.7653,-3046.96
4.65161,64.2023,298.644
-39.918,63.0944,-2518.61
-14.9017,-80.6603,1201.98
95.5823,2.38719,228.173
25.8957,34.1594,884.583
-27.5175,49.5057,-1362.27
74.0533,-22.5626,-1670.84
31.4002,51.4248,1614.75
-61.9748,-33.4808,2074.97
-78.2408,20.4417,-1599.38
60.1875,22.1677,1334.22
-64.0432,9.2737,-593.918
66.9868,-39.455,-2642.97
66.5303,56.9247,3787.21
-95.6518,-52.109,4984.33
8.58848,43.5235,373.801
76.1061,28.2085,2146.84
-23.9312,-63.0746,1509.45
52.0072,-58.6437,-3049.89
39.0861,-63.7577,-2492.04
-81.7892,-49.78,4071.46
-43.014,29.4418,-1266.41
-67.8233,86.0614,-5836.97
10.8723,-1.81365,-19.7187
-13.0611,13.3203,-173.977
-95.5106,98.0173,-9361.69
11.5049,-92.961,-1069.5
17.9955,-12.5842,-226.46
-95.1925,84.8857,-8080.48
-97.8866,15.5743,-1524.52
92.3581,-52.4791,-4846.87
-49.1642,-99.9154,4912.26
-86.7298,-91.0223,7894.34
64.5313,67.3475,4346.02
45.34,-29.451,-1335.31
64.2509,7.9549,511.11
-39.1379,-12.5446,490.972
-86.8464,88.9817,-7727.75
23.8233,46.2468,1101.75
35.3167,33.55,1184.87
-96.5478,5.07426,-489.908
64.342,-91.0962,-5861.32
91.2331,-15.1681,-1383.83
-42.0209,6.36427,-267.432
60.2428,-5.04899,-304.165
29.0211,-0.0171221,-0.496902
26.2545,-72.3938,-1900.66
-92.2673,-72.6197,6700.43
-42.8324,-49.3288,2112.87
23.0351,-8.82211,-203.218
-92.2376,-93.0268,8580.57
-81.8824,-29.3838,2406.01
-98.7634,-1.20255,118.768
-27.8661,11.0883,-308.986
44.165,-49.8054,-2199.66
-68.5833,-44.3893,3044.36
-99.6474,-75.9974,7572.94
50.1661,-55.4386,-2781.14
98.8599,-66.4337,-6567.63
57.7543,41.0089,2368.44
-35.5736,-33.8522,1204.24
12.7103,70.4748,895.757
-22.7626,-87.764,1997.74
-25.1162,-58.5375,1470.24
87.8414,39.4549,3465.77
-89.8335,-41.4023,3719.31
-89.9568,66.0033,-5937.45
81.2593,-77.5441,-6301.18
-11.942,86.3767,-1031.51
-70.9577,-41.6193,2953.21
-39.1451,-93.9883,3679.18
-92.7454,90.5586,-8398.89
14.2185,-38.6703,-549.835
-24.2651,42.9686,-1042.64
-26.6966,-54.4479,1453.57
-79.6325,45.7866,-3646.1
-63.887,-86.0703,5498.78
-14.6091,-92.0858,1345.29
92.9996,25.4586,2367.64
-69.4606,-65.5092,4550.31
13.9657,-28.6868,-400.632
54.8533,9.1613,502.528
-13.3332,92.5961,-1234.6
-21.8542,-19.8778,434.414
33.1545,61.8957,2052.12
25.243,39.722,1002.7
-25.4137,-4.10063,104.212
-60.593,36.0493,-2184.33
-55.7096,-99.7486,5556.96
86.7524,-38.797,-3365.73
-60.6736,-46.3707,2813.47
-33.9105,-5.09071,172.628
-86.1297,-89.4654,7705.62
-41.4178,-40.8468,1691.79
-76.4708,-19.0417,1456.13
-43.1943,-94.7889,4094.34
77.1442,77.2038,5955.82
-58.1635,-67.4256,3921.71
9.45855,26.1507,247.348
91.5085,-24.5303,-2244.73
23.6401,75.6362,1788.05
-10.0092,-75.5309,756.007
-24.5105,-72.6866,1781.59
-96.6721,50.3106,-4863.63
-52.3153,-99.5986,5210.53
74.4865,-11.2422,-837.394
-52.228,-47.442,2477.8
-51.8924,-61.0888,3170.04
68.2452,-65.9337,-4499.66
12.3709,-84.536,-1045.79
89.9043,20.6628,1857.67
80.6305,-20.4244,-1646.83
62.1344,70.7309,4394.82
40.5899,-81.4105,-3304.44
-96.784,-66.2881,6415.62
-76.3806,45.0275,-3439.23
11.4014,5.19017,59.1751
-49.4265,-69.0785,3414.31
-58.6904,-19.9446,1170.56
48.0286,-49.0967,-2358.05
39.7226,-1.69764,-67.4345
77.0882,-53.4171,-4117.83
-9.82866,-80.667,792.849
-32.9694,1.37609,-45.3688
46.548,-60.3846,-2810.78
-56.3816,26.3156,-1483.71
-23.5084,-3.58103,84.1844
67.227,-0.183341,-12.3254
30.4999,31.355,956.324
60.7224,27.6279,1677.63
-87.038,-31.5654,2747.39
97.8632,-60.6979,-5940.1
17.3458,68.5881,1189.72
17.3117,-25.5459,-442.244
-83.9543,-27.667,2322.76
-63.5865,92.1726,-5860.93
43.0064,49.8766,2145.01
-12.8061,-78.007,998.97
-46.6567,-48.0578,2242.22
-2.64413,-7.80404,20.6349
-13.3184,-0.804507,10.7147
97.4046,-40.3293,-3928.26
23.0538,-52.0985,-1201.07
-6.67875,-59.9902,400.659
11.6384,-46.9976,-546.98
-92.6422,63.0542,-5841.48
-74.349,-26.3922,1962.24
-4.56448,-13.504,61.6387
45.1332,19.3553,873.567
-40.9258,-89.6594,3669.38
53.519,-29.4946,-1578.52
77.9449,-20.9886,-1635.96
43.5317,87.9129,3827
30.2305,-17.3022,-523.055
13.4799,8.68904,117.127
16.964,-70.636,-1198.27
39.702,-70.9913,-2818.5
-97.0766,24.956,-2422.65
-76.6173,54.0823,-4143.64
73.1932,88.9474,6510.34
32.8954,-3.59702,-118.325
-29.5438,-1.81498,53.6214
-61.9296,-30.3155,1877.42
43.5861,-56.5154,-2463.29
-47.1866,49.8657,-2352.99
-64.4328,-50.8225,3274.64
-96.4905,44.0103,-4246.58
23.5807,38.8771,916.749
-57.1344,37.4753,-2141.13
19.2753,-26.7754,-516.105
-12.4348,13.5841,-168.916
-1.34156,28.3656,-38.0543
-63.8041,8.14199,-519.492
-9.9441,-7.7959,77.5232
-6.12359,76.2944,-467.196
63.7255,25.914,1651.38
43.2974,-91.4395,-3959.09
48.7983,-2.76706,-135.028
-36.4505,-72.0446,2626.06
-84.9582,-91.0229,7733.14
-67.6408,-93.9712,6356.29
46.5284,-50.2772,-2339.32
-26.2519,64.5432,-1694.38
-77.0685,67.1188,-5172.75
27.9081,-31.5941,-881.73
-76.4386,-81.7015,6245.14
-32.8971,-71.9316,2366.34
-46.4579,-89.4088,4153.75
19.0017,-70.9448,-1348.07
51.3465,-56.365,-2894.14
59.5953,-62.0236,-3696.32
44.2733,-33.3851,-1478.07
16.624,-92.2676,-1533.86
-0.951114,-70.2624,66.8276
-2.73596,-71.7282,196.245
-12.5822,-77.8758,979.847
-56.0097,19.0158,-1065.07
95.3321,-10.163,-968.865
37.4347,7.88493,295.17
-0.328414,-87.0592,28.5914
-71.1405,76.6115,-5450.19
-17.9671,22.8665,-410.845
5.64665,-24.2235,-136.782
-22.4367,11.093,-248.89
-71.7716,-22.5482,1618.32
-10.6049,97.0252,-1028.94
-29.709,28.9158,-859.06
-72.5169,-86.9037,6301.99
74.3084,46.147,3429.11
-36.5001,0.915601,-33.4196
-72.8512,41.4321,-3018.37
-85.9339,51.4066,-4417.57
9.3673,-44.2299,-414.315
72.5149,97.2144,7049.49
-49.1302,61.2492,-3009.19
50.0333,49.438,2473.55
91.4471,-2.67658,-244.766
34.8336,64.7755,2256.36
-4.09271,-3.71376,15.1993
-36.269,56.1651,-2037.06
37.2392,-9.77202,-363.902
-16.1327,-85.4821,1379.05
-98.6998,5.77879,-570.366
-16.5014,59.2074,-977.006
8.53081,87.3412,745.091
-60.7718,98.0301,-5957.47
-40.4162,28.4848,-1151.25
0.370743,-28.0847,-10.4122
-72.1382,-73.0332,5268.48
42.3012,-24.4717,-1035.18
92.2596,-34.8703,-3217.12
96.7047,-58.9153,-5697.39
-79.4371,-37.4861,2977.78
77.117,4.37039,337.031
-72.87,-59.5002,4335.78
-37.7479,18.0333,-680.72
-33.5242,49.4108,-1656.46
23.2587,74.7647,1738.93
0.192366,-33.7647,-6.49519
99.2543,-28.8733,-2865.8
-14.2795,61.8254,-882.835
-82.2728,-22.702,1867.75
-82.858,-72.1388,5977.28
-99.0718,-98.0911,9718.07
-23.9424,61.8328,-1480.43
17.4009,26.9828,469.524
3.84985,63.9586,246.231
76.0757,69.9481,5321.36
62.4264,-63.4574,-3961.42
18.7752,16.4326,308.527
5.5888,-3.83744,-21.4467
-82.1659,-79.5674,6537.72
80.4563,26.0373,2094.86
-47.5366,-44.1399,2098.26
22.039,-18.613,-410.211
-11.7352,-87.87,1031.17
-72.2522,-21.3299,1541.13
39.9373,-90.3949,-3610.13
-33.0884,39.0144,-1290.93
58.4102,-61.9559,-3618.85
46.2974,91.0823,4216.88
81.3624,57.8752,4708.87
42.4653,-52.9723,-2249.49
26.7806,28.6548,767.394
-18.6357,-1.39691,26.0324
38.8057,90.4203,3508.82
-40.9388,-50.7274,2076.72
20.3614,-73.8402,-1503.49
16.5066,-82.2297,-1357.33
-1.88322,24.0829,-45.3535
-85.9781,-58.6094,5039.12
-32.9251,-26.2803,865.281
35.2209,5.80427,204.432
-23.5783,-9.86475,232.594
-97.4047,54.1051,-5270.08
-91.7991,65.8635,-6046.21
8.1993,5.56384,45.6196
40.9157,71.9119,2942.33
88.5292,8.67398,767.901
-69.8684,75.7262,-5290.86
-91.8656,61.4674,-5646.74
36.0843,80.9455,2920.86
79.4926,-89.3692,-7104.19
21.8893,-75.0657,-1643.13
-84.3063,-10.3446,872.112
-80.4805,45.5805,-3668.34
93.7881,13.9166,1305.21
-52.9662,68.6413,-3635.67
70.6207,46.5572,3287.9
23.0264,73.5585,1693.79
-67.3417,86.32,-5812.93
89.4406,74.3985,6654.25
-49.8676,71.6357,-3572.3
-0.472357,18.986,-8.96819
68.1201,-94.0834,-6408.97
-27.4115,63.1387,-1730.72
62.791,69.7376,4378.89
-66.1568,41.1773,-2724.16
-70.6993,57.0196,-4031.25
-50.9748,47.5635,-2424.54
-8.99968,97.2527,-875.243
15.9788,26.5159,423.691
-26.3673,46.904,-1236.73
-1.02287,-96.3867,98.5912
21.7163,66.0919,1435.27
-52.6396,-55.7872,2936.62
21.7772,63.5959,1384.94
-50.0759,86.4525,-4329.19
85.4775,-59.8927,-5119.47
-47.2431,40.1198,-1895.38
90.3466,41.9765,3792.44
-11.02,-66.1997,729.52
-7.79803,21.3536,-166.516
-33.8096,2.05156,-69.3626
-73.9572,-9.56238,707.206
-81.8448,-90.1823,7380.95
71.448,-58.9837,-4214.27
15.0311,-70.2034,-1055.23
-47.4945,-27.7321,1317.12
-71.2647,-90.8075,6471.37
75.432,-97.6334,-7364.68
-87.7358,61.0144,-5353.15
-43.5983,44.5641,-1942.92
-70.7549,-52.5437,3717.72
14.5553,97.7272,1422.45
-85.3111,-19.8891,1696.76
-91.3838,-60.1547,5497.17
81.4942,-80.708,-6577.23
71.3712,-64.4394,-4599.11
72.357,7.60439,550.231
75.6413,-69.6593,-5269.12
52.4073,36.1397,1893.99
8.58668,62.1175,533.383
29.6552,75.4094,2236.28
-23.7876,17.9846,-427.811
74.1202,-57.0372,-4227.61
-2.85173,92.1484,-262.782
-5.27964,-49.4341,260.994
-29.7848,77.0168,-2293.93
90.9766,90.0215,8189.85
39.7885,1.92038,76.4089
-63.4622,-75.3558,4782.25
-88.0467,-96.457,8492.72
75.6233,61.8173,4674.83
13.5643,99.7447,1352.96
90.6104,31.0218,2810.9
-7.08509,-69.5659,492.88
3.11876,-68.4513,-213.483
-20.3097,88.5296,-1798.01
-31.6042,-69.4425,2194.68
16.4793,20.4728,337.378
-61.2392,-60.6827,3716.16
97.91,-51.3438,-5027.07
67.6384,-5.93523,-401.45
-13.0022,-41.0075,533.186
54.7652,76.1322,4169.39
-47.7745,-80.9807,3868.81
-72.6161,58.5607,-4252.45
-12.8346,-73.6171,944.847
-31.9424,2.8471,-90.943
70.4103,28.3487,1996.04
-64.7934,-68.2595,4422.77
-17.5332,-84.9614,1489.64
51.1154,-19.7092,-1007.45
-31.3952,1.82167,-57.1917
41.7914,13.8694,579.621
60.4806,25.8725,1564.78
57.5941,39.3565,2266.7
-61.3754,-89.5291,5494.89
80.6794,89.1312,7191.05
45.3865,44.8412,2035.18
-45.9706,8.48834,-390.214
98.4479,71.2287,7012.32
-39.1211,-39.7908,1556.66
-3.28454,-19.0803,62.6699
-25.7694,25.3944,-654.398
-97.7015,52.6679,-5145.74
48.0106,66.0651,3171.83
68.2901,13.2799,906.889
56.0148,-1.52097,-85.1971
90.306,-61.8603,-5586.35
83.1234,-48.2939,-4014.36
-79.4553,-12.1791,967.695
22.9834,-53.802,-1236.56
11.1592,61.5787,687.172
-48.583,16.0644,-780.459
-32.1375,5.95369,-191.337
33.3838,-29.9155,-998.693
98.8966,12.755,1261.43
64.8923,45.027,2921.91
70.5611,-65.2398,-4603.39
-55.4893,-2.51777,139.709
70.4657,-60.4787,-4261.67
94.2132,-74.4795,-7016.95
-64.9844,-66.5532,4324.92
17.2012,83.5082,1436.44
-48.9777,10.6074,-519.525
-64.8455,26.2274,-1700.73
-75.3507,-1.73785,130.948
31.0364,15.8256,491.169
-71.9999,-67.7253,4876.22
34.2782,61.7819,2117.77
81.6149,62.7223,5119.07
94.7848,-18.3496,-1739.27
-33.7668,-94.3632,3186.35
-10.0208,30.2743,-303.374
63.0817,-46.5089,-2933.86
2.71826,32.4019,88.0767
10.3206,-45.1959,-466.447
59.2565,-65.3278,-3871.1
80.996,90.5193,7331.7
-26.8853,-24.7636,665.779
48.6557,-8.74228,-425.361
-94.278,83.9753,-7917.03
-13.8499,-59.301,821.314
11.1328,-56.2188,-625.873
-58.7956,9.14626,-537.76
-21.7915,14.5987,-318.127
99.3651,71.8036,7134.77
-98.4658,-89.8889,8850.98
22.0159,25.2512,555.928
75.6382,25.8114,1952.33
-54.4571,-6.29675,342.903
61.7971,84.565,5225.87
-52.617,7.92095,-416.776
-68.2145,-0.60006,40.9328
-81.9772,88.3456,-7242.32
27.6113,70.8433,1956.08
99.659,-63.4668,-6325.04
38.8287,77.3973,3005.23
15.1876,27.9393,424.332
-18.4658,34.9522,-645.419
-20.8844,-4.67607,97.6571
-79.4177,-98.4383,7817.74
-88.9698,-61.4957,5471.26
-8.67924,-95.8012,831.481
